date,composite_instability,Europe→US_inst_z,Gold vs SPX_inst_z,10Y vs SPX_inst_z,HY vs SPX_inst_z,AUDJPY vs SPX_inst_z,JPY vs SPX_inst_z,Europe→US_roll21,Gold vs SPX_roll21,10Y vs SPX_roll21,HY vs SPX_roll21,AUDJPY vs SPX_roll21,JPY vs SPX_roll21
2011-02-16,-0.3293053218164867,-0.406458752604017,-0.26137915673225826,-0.5067864480027036,-0.46200651808365933,0.7623765520579389,-1.101577607534221,0.7497957255279721,-0.19410514080006616,0.3979857045353765,-0.24382671965413527,0.753513078461861,0.09985476551621479
2011-02-17,-0.38535047401485995,-0.40444211207152597,-0.5056444734401518,-0.6181899124142666,-0.43351986874972975,0.76170857708082,-1.1120150544943053,0.6908570038017803,-0.1863695979858386,0.35917488782060214,-0.18560633655037562,0.7100861007183117,-0.01890672457711825
2011-02-18,-0.41900750909537937,-0.41116895138254556,-0.6211594218859342,-0.7098456597712406,-0.41122279932548805,0.7556958761978009,-1.1163440984048685,0.7153111130191919,-0.28657485973709923,0.43522534312701705,-0.21860421664271001,0.7050057434744216,0.042833809571770035
2011-02-21,-0.4428536545930921,-0.4376607501310396,-0.707235069197738,-0.7490355277841662,-0.39773447156132763,0.7426815208822838,-1.1081376297665646,0.6178883863318378,-0.28478415230781357,0.4439516585805476,-0.2268855303049449,0.6937959146803093,0.04816049757568995
2011-02-22,-0.4520560934954309,-0.3972953166760402,-0.7842439104713067,-0.7616760101452875,-0.40879783421998683,0.7466872431289701,-1.107010732588934,0.541792477606948,-0.3567194257365059,0.6074724837973546,-0.47081943439648555,0.8239202093787896,0.17102994318509118
2011-02-23,-0.46751352374542215,-0.37491032924340484,-0.8699066365914959,-0.774622851447005,-0.41925213034412623,0.7485614154638207,-1.1149506103103215,0.5468805058115178,-0.41096104897531094,0.5962585220457195,-0.4874056154379003,0.822457523270162,0.19385365557753012
2011-02-24,-0.47857498461970577,-0.29895430936302436,-0.9778717676907992,-0.7911552943400623,-0.4305660543430041,0.750510850074186,-1.1234133320555304,0.5307707665507033,-0.40394761140770774,0.5936497945048816,-0.4700268610267579,0.8224418154738351,0.20186651250138013
2011-02-25,-0.48695279365400657,-0.25545987178493873,-1.0367888029312005,-0.8190808704391813,-0.4444895549987573,0.7550274331858562,-1.1209250949558178,0.5574143338591854,-0.4664839235173032,0.5405996555481515,-0.4577741251877521,0.8337417752383921,0.16611850648832402
2011-02-28,-0.5006039915423526,-0.2205259402767469,-1.1570200048906425,-0.8177855933633013,-0.4749388953347461,0.7487216914266072,-1.0820752068152857,0.5294875104687925,-0.298974744841511,0.4970163720886713,-0.5177648090138929,0.809702123734844,-0.055167868160619214
2011-03-01,-0.5293509183469546,-0.27533688030906595,-1.256498938147661,-0.8185301328417274,-0.5163072184193476,0.7384900412889405,-1.0479223816528658,0.5973422757576192,-0.4132619736131359,0.48589123879482365,-0.443347923507128,0.8052855456589401,-0.06923230886078095
2011-03-02,-0.5253054680555952,-0.20445112933711282,-1.2362130306568195,-0.8211692857240508,-0.5666416114169692,0.7188949153512949,-1.0422526665499134,0.48753288981079185,-0.4779504639669002,0.4227788354265275,-0.37925032945563025,0.8092932896107797,0.153031782931198
2011-03-03,-0.5063628495921656,-0.17904173025718995,-1.0932335297474076,-0.8149433507838848,-0.6155920465172009,0.6963130570809951,-1.0316794973283057,0.5126617796820735,-0.6615198332683713,0.5114199514292765,-0.5087999449122721,0.7989095669545898,0.29883444221930194
2011-03-04,-0.47798615286648216,-0.18169022081216207,-0.8992050436922291,-0.8041482551816225,-0.640391287542575,0.6782164103494526,-1.020698520319757,0.5329602481985668,-0.7558716099888029,0.5428157937666314,-0.5420377563447938,0.8168741964085722,0.31257225565310326
2011-03-07,-0.45996069403108514,-0.20620208511552196,-0.7324213404676828,-0.7998489706708736,-0.6766390875375172,0.6619039572654116,-1.0065566376603265,0.5295203113909955,-0.7486772864651701,0.5112974330104112,-0.5716822669599424,0.8293625825007407,0.3138126561740448
2011-03-08,-0.4539791844943235,-0.2546589797061325,-0.5967280646063502,-0.7920621119133118,-0.7350993582686286,0.6451553247088037,-0.990481917180322,0.5038089788715312,-0.7597478311611883,0.5337836206187823,-0.5744749108178187,0.8345781263604769,0.3472776833235965
2011-03-09,-0.44368347867507296,-0.3127961065658881,-0.42268816669956155,-0.7837518285377532,-0.7948966635679344,0.6264164957052268,-0.9743846023845276,0.4952443573600872,-0.8382839120077844,0.5299933164480284,-0.5838714580061739,0.8274079648692694,0.3468575041803435
2011-03-10,-0.48109472618583954,-0.5037538693091893,-0.4169298587147265,-0.770512967013832,-0.8459810692777114,0.6186970597015549,-0.9680876525011327,0.5444634805366778,-0.4835255912798266,0.6129324049626591,-0.6783750430563578,0.8440724486567566,0.24846561722311591
2011-03-11,-0.5149500632240628,-0.657250015784568,-0.43293420844731917,-0.7519250403194865,-0.8928007115062722,0.6007098395394725,-0.9555002428262045,0.46179679110562566,-0.44240489093136043,0.637009145217394,-0.6505089745987194,0.8277609691875588,0.08452928754164604
2011-03-14,-0.5229092842445571,-0.7553415054491128,-0.4065862205335355,-0.708821077380784,-0.8968104761049759,0.5714440502754823,-0.9413404762744165,0.4540317760454929,-0.43002838287642103,0.6921315402065923,-0.6789032977347323,0.8281570710013985,0.07112665661160758
2011-03-15,-0.5476569826127172,-0.9090388930646024,-0.41339939609074694,-0.662891166148071,-0.8856383855229399,0.5206171984636135,-0.9355912533135566,0.4779867306426895,-0.19935257344619217,0.7021784161422654,-0.6885652084137175,0.6765355717445002,0.16009342549742733
2011-03-16,-0.5717474961080918,-1.0824881832554674,-0.4183942679011691,-0.6072471090536121,-0.8727771193422142,0.47698294785789064,-0.926561244953978,0.5450846598344827,-0.19808589332911491,0.7470076811727321,-0.6709595370287695,0.7293138136088613,0.3252274726504963
2011-03-17,-0.6016556627429244,-1.2823616685775958,-0.4221574660053021,-0.5476748196282286,-0.8575198838859188,0.4257421677535089,-0.9259623061140098,0.5966250338115635,-0.14914201777209077,0.7713510098957653,-0.6814678378720878,0.5929690142447333,0.21486074333768043
2011-03-18,-0.6310261843251191,-1.4952696495783726,-0.42507528306777465,-0.4848872019376576,-0.8373197791115374,0.3823916726387372,-0.9259968648941097,0.5999670606755179,-0.13997767297048155,0.7936831930021323,-0.6821126789140234,0.5063602458160745,0.2554582395097055
2011-03-21,-0.6370265627703436,-1.5952653470918299,-0.430872926598309,-0.4224260589927997,-0.7867036199650403,0.3417830858757131,-0.9286745098497962,0.6500374064016138,-0.08487511106154341,0.8058072427646966,-0.7133384372495083,0.5527523397042352,0.30231419878367427
2011-03-22,-0.6342955873593151,-1.6242603296295495,-0.44727657021964995,-0.36852966598870096,-0.7368287993147342,0.3083141420097716,-0.9371923010130271,0.6663929892201705,-0.08341275540004105,0.8036132005488479,-0.7041581232888773,0.5519206739856488,0.3010785811674932
2011-03-23,-0.6231137360174577,-1.5917218618906062,-0.44811398271283376,-0.32735552401431245,-0.7027863228246437,0.2785078599319332,-0.9472125845942831,0.7438865874613976,-0.0009897229587827986,0.770253776905249,-0.6609288753108078,0.5156489786791083,0.28841376278442044
2011-03-24,-0.5997958798725359,-1.5294233872819816,-0.43184064323650745,-0.2831206378856357,-0.6622851887624717,0.2511694030168976,-0.9432748250855169,0.7502988658947658,0.008291669288053926,0.8063042907969823,-0.6809262392364371,0.5341820101500083,0.286755422924343
2011-03-25,-0.5925300824758606,-1.5555554744324331,-0.41665703973581636,-0.24854732837563867,-0.6173839397849582,0.2195204161929508,-0.9365571287192683,0.7539911871457541,-0.0015157519140345836,0.8092379147359205,-0.6888129716810385,0.5360295229358211,0.2931124490599796
2011-03-28,-0.5913447393142234,-1.6189773111080923,-0.4086419355029089,-0.20652170809422918,-0.5716028059101897,0.19213884072292736,-0.9344635159928476,0.7460089990937478,0.030895220493056007,0.8627891475513735,-0.6977186266780802,0.5266301362209089,0.30592255288049264
2011-03-29,-0.5883236980686635,-1.4997373460970966,-0.4047794168739747,-0.23004166064496595,-0.5871393232773131,0.19902385160110456,-1.0072682931197354,0.7379551477959807,0.01911318095712587,0.8679741333618546,-0.7056075811270696,0.5423255288850675,0.3307021137443979
2011-03-30,-0.6304513818512201,-1.6664968575705275,-0.33498966186469986,-0.2712502786064429,-0.6506775244438758,0.19907460320822903,-1.0583685718300035,0.7541927767603402,0.18399219272564848,0.8314196661541515,-0.7770691880661984,0.5539478214419647,0.3668540836127825
2011-03-31,-0.6108878083048945,-1.5615867781862824,-0.2764789735188544,-0.3046312141223289,-0.6535021415703857,0.17689645789971814,-1.0460242003312337,0.7580403876236602,0.16015496935332466,0.8423262307734227,-0.7801401928802058,0.5514031312856993,0.36259980177935824
2011-04-01,-0.5949264132358546,-1.4409435832751953,-0.17962430535174662,-0.3684703209523053,-0.6964715672662316,0.15493688940532482,-1.0389855919749735,0.7657549531761177,0.3222821698204526,0.8046069151470415,-0.7502286965243934,0.5799371869902561,0.34230035601968567
2011-04-04,-0.5625722425335602,-1.346368884570858,-0.04564476958958388,-0.41039453921511126,-0.6917243624214928,0.14607388824545361,-1.0273747876497685,0.7639600015200361,0.3785738288876936,0.7948822404830173,-0.7405011491878756,0.576635376470868,0.3361556466371761
2011-04-05,-0.5461261890357939,-1.3291955566787401,0.06707986645192966,-0.45213682379057213,-0.6881909787434958,0.1429458043172586,-1.0172594457711444,0.7741689839522218,0.3797249356775867,0.8090958696119813,-0.7333434798110813,0.5715644077610925,0.31931186507360065
2011-04-06,-0.5133918467561052,-1.2547652543174197,0.21086693816818652,-0.4842987311306315,-0.6834792663543126,0.13930582021822346,-1.0079805871206775,0.789393209787067,0.426242933918527,0.7901984228998606,-0.703706104821555,0.5740984497618972,0.30967183734656684
2011-04-07,-0.49329009896249804,-1.222020830167192,0.34343890089027457,-0.5379390613239818,-0.6775624883841072,0.13301854275793654,-0.9986756575479181,0.7894606613694517,0.4276424640667125,0.8138989589148056,-0.7130325217380536,0.5752149302908847,0.3125333252026111
2011-04-08,-0.486737845047752,-1.1344806090417714,0.3672481499216277,-0.6087000372177704,-0.6940570346427553,0.13088750030069757,-0.9813250396065406,0.8065278424299577,0.2613435085486307,0.7373911622623209,-0.599999611801415,0.563320661448824,0.39063256565658905
2011-04-11,-0.4397806396585575,-0.859499833277424,0.3877283346708531,-0.6677756079676452,-0.6949312572588523,0.13539108931042573,-0.9395965634287025,0.8715303125185035,0.25683958725930117,0.7275765659362391,-0.6571111393094204,0.5911399283577289,0.506945932473177
2011-04-12,-0.37674070406010823,-0.5936277631704017,0.47135386601904106,-0.6917517335703609,-0.6870789315590361,0.13996919748034395,-0.8993088595602354,0.8767114576103799,0.31864379517913616,0.7318393313871011,-0.665332976003376,0.6091486136816944,0.5369819932973073
2011-04-13,-0.3372172586731146,-0.37073999399543245,0.4967972234890247,-0.6955913397815479,-0.6802746787752689,0.10996911716602509,-0.8834638801414881,0.8686348088809135,0.13513258692573782,0.7062582425076618,-0.6111616307621258,0.5328443943407805,0.4767074484820115
2011-04-14,-0.31002264181585093,-0.23464102344050586,0.5252249736836876,-0.7061769071292529,-0.6771446689098588,0.12702824995599118,-0.894426475055167,0.8293704114511334,0.15033818649630992,0.5147739382299287,-0.5527926319224057,0.3613916330393222,0.28716222992239404
2011-04-15,-0.29984381652733144,-0.17057255780505337,0.5488941764321911,-0.6911030931252761,-0.6737312239453203,0.06668940479532226,-0.8792396055158525,0.7934549841326273,0.131444576346121,0.3268750420046723,-0.4747590132928471,0.5894078263607712,0.48499561865589524
2011-04-18,-0.27437363840179535,-0.027911912319447837,0.5600845125553752,-0.6807581901153434,-0.669560627294526,0.02351737737364892,-0.8516129906104789,0.8527412214243497,0.06280284210629704,0.36956752360662554,-0.5363192260480973,0.7232502368369476,0.5681952170411286
2011-04-19,-0.2620914495419386,0.035129775598205355,0.5493229598253752,-0.6567886333080498,-0.6600517969959471,-0.02728378133731496,-0.8128772210339,0.7974267790403683,-0.036202611610806804,0.25546000017490716,-0.40828493386540515,0.6657020480561947,0.5437910925159726
2011-04-20,-0.24739969080571644,0.15575565010875483,0.5405897367035871,-0.6472841938848128,-0.6568271703098041,-0.08289117737517018,-0.7937409900768535,0.844670638961805,-0.03599634457519533,0.3158809744873625,-0.5231752923207696,0.7198578827891936,0.4477651079230134
2011-04-21,-0.23517945373414784,0.25872053848650767,0.5283529334172432,-0.6350585887394279,-0.6541980421382062,-0.12340434941355492,-0.7854892140174489,0.8438414384946717,-0.040942726501398956,0.2973046514702154,-0.5311549413428291,0.6681230058105563,0.37015141891262815
2011-04-22,-0.22214906056492958,0.3448447336597263,0.5217239431433955,-0.6068573862304428,-0.6511243702104471,-0.1662867660348569,-0.7751945177169525,0.8272996280508662,0.009744430552411568,0.23882100629859732,-0.49075421381428436,0.6683330397853067,0.38902277427887433
2011-04-25,-0.20553611340356737,0.4338929071473681,0.5161794560554415,-0.565142495877918,-0.6454494106774645,-0.2074678760785332,-0.7652292609902982,0.8316711201461966,0.03463664436603306,0.23657737935702958,-0.492097566673572,0.668374207073902,0.38252014666357786
2011-04-26,-0.1896336459466248,0.5069632543668319,0.49677149079635763,-0.4922088600776305,-0.6384967919005327,-0.25147451814870464,-0.7593564507160705,0.8221046844329348,-0.07766162886634387,0.142762098972078,-0.46805618876620153,0.6450875365861894,0.35203441599901814
2011-04-27,-0.1634537293170229,0.6132687272639282,0.5000781608162392,-0.41436631962437376,-0.6368658095766885,-0.2661648664898878,-0.7766722682913549,0.8586454610491657,0.011166606114891271,0.1283299212265708,-0.4605591327406571,0.6411036378190746,0.3360478967336565
2011-04-28,-0.14904463562049888,0.6631203682701531,0.5024841595934042,-0.3502780158703734,-0.6432675693775062,-0.2739075090213548,-0.7924192473173165,0.8532023217806903,0.016198314289517436,0.1638682124834003,-0.47965641572939977,0.6132997069491181,0.2690284505574001
2011-04-29,-0.12544996143147955,0.7342530769364392,0.5187632302972474,-0.2958769689514724,-0.6492597942560162,-0.27161631139359704,-0.7889630012214782,0.8515765668309168,0.062299446073611875,0.19107252378606107,-0.4902040243791735,0.6184451001592952,0.2839809814255586
2011-04-30,-0.10298411079124396,0.809959616742348,0.5398367418554382,-0.24848087758014398,-0.6634332504342705,-0.2700510323529384,-0.785735862977897,0.8640676283244838,0.13674338093274585,0.20722091456490638,-0.47303265719083193,0.6116430430056196,0.23996492205383355
2011-05-02,-0.07943814850573763,0.8935259156341662,0.5681854624143119,-0.2022586155019405,-0.6790799989380623,-0.270404992550828,-0.786596662092073,0.8597848417141548,0.1482493641843036,0.20445711617347184,-0.4492720797077421,0.6149017327774423,0.2298892836442455
2011-05-03,-0.05558414647423773,0.9813146674012551,0.6205914447012134,-0.16836108548368903,-0.7053982595733933,-0.275829905570333,-0.7858217403204796,0.8618422455392498,0.2353250792904901,0.2514103634855038,-0.4928341441434265,0.6426915875844181,0.2944686028746392
2011-05-04,-0.02507364069042421,1.076512452219898,0.7113550822592198,-0.13935308744819871,-0.7371672731799488,-0.27757901897403775,-0.784209999019478,0.8724559200688742,0.3430481931475972,0.2668423560084885,-0.49956732133924187,0.7175156222449939,0.3095220987164034
2011-05-05,0.004516629219052289,1.1244264621517512,0.8566198057866325,-0.12362289452217984,-0.7745288686144419,-0.2734768415072268,-0.7823178879802216,0.825748396900077,0.45799009315147104,0.3426371037034716,-0.5059711798964525,0.7551361461570391,0.34880332609635395
2011-05-06,0.04253361864087716,1.1892872295397905,1.0220680427734914,-0.11512934458458818,-0.8047270259071307,-0.2559690590758055,-0.7803281309004946,0.8463602372759848,0.5207283102987204,0.4170378896441448,-0.5594886055444994,0.7874199024865928,0.3779101419072645
2011-05-09,0.06628738997428829,1.201031923959891,1.1720920670939925,-0.10956460340553836,-0.837405065090755,-0.24948357100191773,-0.7789464117099429,0.7761739564503723,0.5248996402535342,0.4620789981439681,-0.5667743157620266,0.7886253721283311,0.37335600019325116
2011-05-10,0.07728176685237136,1.2065946341597564,1.295969618509139,-0.10722528223305365,-0.8961043700717052,-0.25365327236257595,-0.7818907268873325,0.762417245196298,0.5019446036692548,0.43438089974028316,-0.5381043366344102,0.7730284503932849,0.3362954162236757
